Time,I1,target
2.9626,147.7675535,1
2.963,147.7675708,1
2.9634,147.7674681,1
2.9638,147.7681271,1
2.9642,147.76932,1
2.9646,147.7723369,1
2.965,147.7751232,1
2.9654,147.7770499,1
2.9658,147.7774266,1
2.9662,147.7788778,1
2.9666,147.7799164,1
2.967,147.7796555,1
2.9674,147.7795477,1
2.9678,147.7795902,1
2.9682,147.7798406,1
2.9686,147.7788105,1
2.969,147.7804747,1
2.9694,147.7803149,1
2.9698,147.7810465,1
2.9702,147.7809869,1
2.9706,147.7809898,1
2.971,147.7818786,1
2.9714,147.7831121,1
2.9718,147.7828585,1
2.9722,147.7834872,1
2.9726,147.7838858,1
2.973,147.7840525,1
2.9734,147.7848709,1
2.9738,147.7859944,1
2.9742,147.7867617,1
2.9746,147.7872017,1
2.975,147.7883186,1
2.9754,147.7865381,1
2.9758,147.7869137,1
2.9762,147.787326,1
2.9766,147.7868565,1
2.977,147.7869877,1
2.9774,147.7877164,1
2.9778,147.7897016,1
2.9782,147.7914573,1
2.9786,147.7928935,1
2.979,147.7936643,1
2.9794,147.7943684,1
2.9798,147.7937729,1
2.9802,147.7931648,1
2.9806,147.7932005,1
2.981,147.7923306,1
2.9814,147.7932978,1
2.9818,147.7955905,1
2.9822,147.797438,1
2.9826,147.7984651,1
2.983,147.7985198,1
2.9834,147.7993404,1
2.9838,147.801901,1
2.9842,147.802945,1
2.9846,147.8053543,1
2.985,147.8054971,1
2.9854,147.8076951,1
2.9858,147.8092325,1
2.9862,147.8095393,1
2.9866,147.8083283,1
2.987,147.8073667,1
2.9874,147.8066801,1
2.9878,147.8075263,1
2.9882,147.8087334,1
2.9886,147.8084696,1
2.989,147.8067319,1
2.9894,147.8065773,1
2.9898,147.8077476,1
2.9902,147.8075845,1
2.9906,147.8066248,1
2.991,147.8047433,1
2.9914,147.8043351,1
2.9918,147.8046601,1
2.9922,147.8054301,1
2.9926,147.8062073,1
2.993,147.8064187,1
2.9934,147.8090037,1
2.9938,147.8102999,1
2.9942,147.8126784,1
2.9946,147.8142786,1
2.995,147.8157012,1
2.9954,147.8172314,1
2.9958,147.8162421,1
2.9962,147.8158223,1
2.9966,147.8160588,1
2.997,147.8167547,1
2.9974,147.8173382,1
2.9978,147.8181228,1
2.9982,147.8197073,1
2.9986,147.8217457,1
2.999,147.8221209,1
2.9994,147.8226313,1
2.9998,147.8238436,1
3.0002,147.825095,1
3.0006,147.826293,1
3.001,147.8277504,1
3.0014,147.8282643,1
3.0018,147.8296029,1
3.0022,147.832425,1
3.0026,147.8347047,1
3.003,147.8375833,1
3.0034,147.8388846,1
3.0038,147.8406942,1
3.0042,147.8420954,1
3.0046,147.843087,1
3.005,147.8433821,1
3.0054,147.8442086,1
3.0058,147.8452497,1
3.0062,147.8444169,1
3.0066,147.8447085,1
3.007,147.8452362,1
3.0074,147.8451122,1
3.0078,147.8455049,1
3.0082,147.8458116,1
3.0086,147.8466614,1
3.009,147.8471376,1
3.0094,147.8457827,1
3.0098,147.8451141,1
3.0102,147.8451884,1
3.0106,147.8453726,1
3.011,147.8458294,1
3.0114,147.847383,1
3.0118,147.8476616,1
3.0122,147.847354,1
3.0126,147.8485742,1
3.013,147.8486348,1
3.0134,147.848479,1
3.0138,147.8488998,1
3.0142,147.8480636,1
3.0146,147.847858,1
3.015,147.8494513,1
3.0154,147.8513874,1
3.0158,147.8533523,1
3.0162,147.8546567,1
3.0166,147.8556757,1
3.017,147.8567241,1
3.0174,147.8568855,1
3.0178,147.8562173,1
3.0182,147.8553462,1
3.0186,147.8548077,1
3.019,147.8539971,1
3.0194,147.8535403,1
3.0198,147.8545741,1
3.0202,147.8573828,1
3.0206,147.8589656,1
3.021,147.8614097,1
3.0214,147.8626298,1
3.0218,147.8618295,1
3.0222,147.8617816,1
3.0226,147.8629931,1
3.023,147.8630004,1
3.0234,147.8635717,1
3.0238,147.864014,1
3.0242,147.8643548,1
3.0246,147.8624747,1
3.025,147.8622859,1
3.0254,147.8608725,1
3.0258,147.8594003,1
3.0262,147.8591251,1
3.0266,147.8606445,1
